SKU,Title,Status,Price,Product image URL,Rarity (product.metafields.shopify.rarity),Description,Color (product.metafields.shopify.color-pattern),Card attributes (product.metafields.shopify.card-attributes),Product Category,Tags
671396,Ocean Current Shoulder Throw (OP14-058),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671396_in_1000x1000.jpg,Rare,"[Main] <strong>You may rest 3 of your DON!! cards:</strong> Play up to 1 {Fish-Man} type Character card with a cost of 3 or less from your hand. Then, return up to 1 Character with 6000 base power to the owner's hand.<br>
[Counter] Draw 1 card and your Leader gains +3000 power during this battle.",Blue,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671397,Please Take Me with You!! I Can Be of Great Help to You!! (OP14-059),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671397_in_1000x1000.jpg,Uncommon,"[Main] If your Leader is [Jinbe] and you have 2 or less cards in your hand, draw 2 cards.<br>
[Trigger] Return up to 1 Character with a cost of 4 or less to the owner's hand.",Blue,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671398,Vergo (OP14-061),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671398_in_1000x1000.jpg,Rare,"[Once Per Turn] If your {Donquixote Pirates} type Character would be removed from the field by your opponent's effect, you may return 1 DON!! card from your field to your DON!! deck instead.<br>
[When Attacking] <strong>DON!! 1:</strong> Give up to 1 of your opponent's Characters 2000 power during this turn.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671399,Gladius (OP14-062),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671399_in_1000x1000.jpg,Common,[On K.O.] <strong>DON!! 1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>:</strong> K.O. or rest up to 1 of your opponent's Characters with a base power of 6000 or less.,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671400,Giolla (OP14-064),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671400_in_1000x1000.jpg,Common,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it. Then, K.O. up to 1 of your opponent's Characters with a base power of 0.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671401,Senor Pink (OP14-065),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671401_in_1000x1000.jpg,Common,[On K.O.] Your opponent returns 1 DON!! card from their field to their DON!! deck.,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671402,Diamante (OP14-066),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671402_in_1000x1000.jpg,Common,,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671403,Dellinger (OP14-067),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671403_in_1000x1000.jpg,Uncommon,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it, look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671404,Trebol (OP14-068),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671404_in_1000x1000.jpg,Uncommon,"[Opponent's Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, if your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671405,Buffalo (OP14-070),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671405_in_1000x1000.jpg,Common,"When this Character becomes rested by your opponent's Character's effect, you may return 1 DON!! card from your field to your DON!! deck. If you do, set this Character as active.<br>
[Blocker]",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671406,Pica (OP14-071),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671406_in_1000x1000.jpg,Uncommon,"[End of Your Turn] If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671407,Baby 5 (OP14-072),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671407_in_1000x1000.jpg,Uncommon,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[On K.O.] <strong>DON!! 1:</strong> Add up to 1 card from the top of your deck to the top of your Life cards.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671408,Machvise (OP14-073),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671408_in_1000x1000.jpg,Common,,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671409,Monet (OP14-074),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671409_in_1000x1000.jpg,Rare,"[On Play] If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[On K.O.] Draw 2 cards and trash 1 card from your hand. Then, add up to 2 DON!! cards from your DON!! deck and rest them.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671410,Lao.G (OP14-075),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671410_in_1000x1000.jpg,Common,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it. Then, give up to 1 of your opponent's Characters 2000 power during this turn.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671411,Ever White (OP14-076),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671411_in_1000x1000.jpg,Rare,"[Main] <strong>You may rest 2 of your DON!! cards:</strong> If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.<br>
[Counter] Your Leader gains +3000 power during this battle.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671412,Penta-Chromatic String (OP14-077),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671412_in_1000x1000.jpg,Uncommon,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, if your opponent has a Character with 6000 power or more, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671413,Bullet String (OP14-078),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671413_in_1000x1000.jpg,Common,"[Counter] <strong>DON!! 1:</strong> If your Leader has the {Donquixote Pirates} type, up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, that card gains an additional +2000 power during this turn.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671414,Spider Mice (OP14-081),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671414_in_1000x1000.jpg,Common,"[On Play] Trash 3 cards from the top of your deck.<br>
[On K.O.] K.O. up to 1 of your opponent's Characters with a base cost of 1.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671415,Oinkchuck (OP14-082),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671415_in_1000x1000.jpg,Common,[On K.O.] All of your {Thriller Bark Pirates} type Characters gain +4 cost until the end of your opponent's next End Phase.,Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671416,Ms. Wednesday (OP14-083),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671416_in_1000x1000.jpg,Uncommon,[Activate: Main] <strong>You may trash this Character:</strong> Give up to 1 of your opponent's 0 cost Characters 3000 power during this turn.,Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671417,Miss.Goldenweek(Marianne) (OP14-085),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671417_in_1000x1000.jpg,Uncommon,[On K.O.] Draw 2 cards and trash 2 cards from your hand.,Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671418,Miss Doublefinger(Zala) (OP14-086),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671418_in_1000x1000.jpg,Common,"If you have 7 or more cards in your trash, this Character gains +1000 power, and all of your Characters with a type including ""Baroque Works"" gain +2 cost.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671419,Miss.Valentine(Mikita) (OP14-087),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671419_in_1000x1000.jpg,Rare,"[On Play] If your Leader's type includes ""Baroque Works"", look at 4 cards from the top of your deck; reveal up to 1 card with a type including ""Baroque Works"" other than [Miss.Valentine(Mikita)] and add it to your hand. Then, trash the rest.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671420,Miss.MerryChristmas(Drophy) (OP14-088),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671420_in_1000x1000.jpg,Common,"[On K.O.] If your Leader's type includes ""Baroque Works"", draw 1 card and K.O. up to 1 of your opponent's Stages with a cost of 1.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671421,Ryuma (OP14-089),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671421_in_1000x1000.jpg,Common,"[On K.O.] Draw 2 cards and trash 2 cards from your hand.<br>
[Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671422,Mr.1(Daz.Bonez) (OP14-090),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671422_in_1000x1000.jpg,Rare,"If there is a Character with a cost of 0 or with a cost of 8 or more, this Character can attack Characters on the turn in which it is played.<br>
[On Play] Rest up to 1 of your opponent's Characters with a cost of 0.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671423,Mr.3(Galdino) (OP14-092),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671423_in_1000x1000.jpg,Rare,"[Opponent's Turn] [Once Per Turn] If this Character would be K.O.'d, you may place 3 cards from your trash at the bottom of your deck in any order instead.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671424,Mr.4(Babe) (OP14-093),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671424_in_1000x1000.jpg,Common,"[Blocker]<br>
[On K.O.] Add up to 1 Character card with a type including ""Baroque Works"" and a cost of 8 or less from your trash to your hand.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671425,Mr.5(Gem) (OP14-094),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671425_in_1000x1000.jpg,Uncommon,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] If there is a Character with a cost of 0 or with a cost of 8 or more, draw 2 cards and trash 1 card from your hand.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671426,Mr.9 (OP14-095),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671426_in_1000x1000.jpg,Common,,Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671427,Ground Death (OP14-096),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/671427_in_1000x1000.jpg,Rare,"[Main] <strong>You may rest 2 of your DON!! cards:</strong> Negate the effect of up to 1 of your opponent's Characters with a cost of 5 or less during this turn.<br>
[Counter] If you have 10 or more cards in your trash, up to 1 of your Leader or Character cards gains +4000 power during this battle.",Black,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671428,Hurry Up and Make Me the Pirate King! (OP14-097),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671428_in_1000x1000.jpg,Uncommon,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 {Thriller Bark Pirates} type card other than [Hurry Up and Make Me the Pirate King!] and add it to your hand. Then, trash the rest.<br>
[Trigger] Activate this card's [Main] effect.",Black,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671429,Crescent Cutlass (OP14-098),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671429_in_1000x1000.jpg,Common,"[Main] If there is a Character with a cost of 0 or with a cost of 8 or more, all of your Characters with a type including ""Baroque Works"" gain +3 cost until the end of your opponent's next End Phase.<br>
[Counter] Your Leader gains +3000 power during this battle.",Black,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671430,Disappointed? (OP14-099),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671430_in_1000x1000.jpg,Uncommon,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 card with a type including ""Baroque Works"" other than [Disappointed?] and add it to your hand. Then, trash the rest.<br>
[Trigger] Activate this card's [Main] effect.",Black,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671431,Absalom (OP14-100),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671431_in_1000x1000.jpg,Rare,"[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 {Thriller Bark Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
